"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/08/2020","AirNow","060731006","1","0.059","ppm","64","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/09/2020","AirNow","060731006","1","0.041","ppm","38","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/10/2020","AirNow","060731006","1","0.038","ppm","35","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/11/2020","AirNow","060731006","1","0.047","ppm","44","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/12/2020","AirNow","060731006","1","0.051","ppm","47","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/13/2020","AirNow","060731006","1","0.05","ppm","46","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/14/2020","AirNow","060731006","1","0.051","ppm","47","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/15/2020","AirNow","060731006","1","0.055","ppm","51","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/16/2020","AirNow","060731006","1","0.058","ppm","61","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/17/2020","AirNow","060731006","1","0.056","ppm","54","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/18/2020","AirNow","060731006","1","0.048","ppm","44","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/19/2020","AirNow","060731006","1","0.052","ppm","48","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/20/2020","AirNow","060731006","1","0.051","ppm","47","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/21/2020","AirNow","060731006","1","0.052","ppm","48","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/22/2020","AirNow","060731006","1","0.041","ppm","38","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/23/2020","AirNow","060731006","1","0.043","ppm","40","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/24/2020","AirNow","060731006","1","0.045","ppm","42","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/25/2020","AirNow","060731006","1","0.047","ppm","44","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/26/2020","AirNow","060731006","1","0.045","ppm","42","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/27/2020","AirNow","060731006","1","0.045","ppm","42","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/28/2020","AirNow","060731006","1","0.045","ppm","42","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"02/29/2020","AirNow","060731006","1","0.048","ppm","44","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/01/2020","AirNow","060731006","1","0.048","ppm","44","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/02/2020","AirNow","060731006","1","0.04","ppm","37","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/03/2020","AirNow","060731006","1","0.05","ppm","46","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/04/2020","AirNow","060731006","1","0.051","ppm","47","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/05/2020","AirNow","060731006","1","0.05","ppm","46","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/06/2020","AirNow","060731006","1","0.051","ppm","47","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/07/2020","AirNow","060731006","1","0.046","ppm","43","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/08/2020","AirNow","060731006","1","0.039","ppm","36","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/09/2020","AirNow","060731006","1","0.038","ppm","35","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/10/2020","AirNow","060731006","1","0.027","ppm","25","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/11/2020","AirNow","060731006","1","0.034","ppm","31","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/12/2020","AirNow","060731006","1","0.035","ppm","32","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/13/2020","AirNow","060731006","1","0.037","ppm","34","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/14/2020","AirNow","060731006","1","0.041","ppm","38","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/15/2020","AirNow","060731006","1","0.039","ppm","36","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/16/2020","AirNow","060731006","1","0.043","ppm","40","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/17/2020","AirNow","060731006","1","0.049","ppm","45","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/18/2020","AirNow","060731006","1","0.047","ppm","44","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/19/2020","AirNow","060731006","1","0.043","ppm","40","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/20/2020","AirNow","060731006","1","0.042","ppm","39","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/21/2020","AirNow","060731006","1","0.049","ppm","45","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/22/2020","AirNow","060731006","1","0.042","ppm","39","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/23/2020","AirNow","060731006","1","0.046","ppm","43","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/24/2020","AirNow","060731006","1","0.045","ppm","42","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/25/2020","AirNow","060731006","1","0.047","ppm","44","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/26/2020","AirNow","060731006","1","0.045","ppm","42","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/27/2020","AirNow","060731006","1","0.048","ppm","44","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/28/2020","AirNow","060731006","1","0.054","ppm","50","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/29/2020","AirNow","060731006","1","0.05","ppm","46","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/30/2020","AirNow","060731006","1","0.047","ppm","44","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"03/31/2020","AirNow","060731006","1","0.044","ppm","41","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/01/2020","AirNow","060731006","1","0.051","ppm","47","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/02/2020","AirNow","060731006","1","0.048","ppm","44","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/03/2020","AirNow","060731006","1","0.052","ppm","48","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/04/2020","AirNow","060731006","1","0.046","ppm","43","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/05/2020","AirNow","060731006","1","0.042","ppm","39","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/06/2020","AirNow","060731006","1","0.034","ppm","31","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/07/2020","AirNow","060731006","1","0.037","ppm","34","Alpine","20","83.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/11/2020","AirNow","060731006","1","0.046","ppm","43","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/12/2020","AirNow","060731006","1","0.04","ppm","37","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/13/2020","AirNow","060731006","1","0.037","ppm","34","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/14/2020","AirNow","060731006","1","0.049","ppm","45","Alpine","23","96.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/16/2020","AirNow","060731006","1","0.06","ppm","67","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/18/2020","AirNow","060731006","1","0.038","ppm","35","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/19/2020","AirNow","060731006","1","0.04","ppm","37","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/22/2020","AirNow","060731006","1","0.059","ppm","64","Alpine","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"04/23/2020","AirNow","060731006","1","0.067","ppm","90","Alpine","21","88.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8423180008601","-116.768293"
"01/01/2020","AirNow","060731008","1","0.04","ppm","37","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/02/2020","AirNow","060731008","1","0.038","ppm","35","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/03/2020","AirNow","060731008","1","0.037","ppm","34","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/04/2020","AirNow","060731008","1","0.038","ppm","35","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/05/2020","AirNow","060731008","1","0.041","ppm","38","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/06/2020","AirNow","060731008","1","0.035","ppm","32","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/07/2020","AirNow","060731008","1","0.027","ppm","25","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/08/2020","AirNow","060731008","1","0.038","ppm","35","Camp Pendleton","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/09/2020","AirNow","060731008","1","0.038","ppm","35","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/10/2020","AirNow","060731008","1","0.035","ppm","32","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/11/2020","AirNow","060731008","1","0.039","ppm","36","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/12/2020","AirNow","060731008","1","0.042","ppm","39","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/13/2020","AirNow","060731008","1","0.041","ppm","38","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/14/2020","AirNow","060731008","1","0.046","ppm","43","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/15/2020","AirNow","060731008","1","0.051","ppm","47","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/16/2020","AirNow","060731008","1","0.044","ppm","41","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/17/2020","AirNow","060731008","1","0.042","ppm","39","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/18/2020","AirNow","060731008","1","0.031","ppm","29","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/19/2020","AirNow","060731008","1","0.031","ppm","29","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/20/2020","AirNow","060731008","1","0.035","ppm","32","Camp Pendleton","21","88.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/22/2020","AirNow","060731008","1","0.04","ppm","37","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/23/2020","AirNow","060731008","1","0.036","ppm","33","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/24/2020","AirNow","060731008","1","0.041","ppm","38","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/25/2020","AirNow","060731008","1","0.047","ppm","44","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/26/2020","AirNow","060731008","1","0.044","ppm","41","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/27/2020","AirNow","060731008","1","0.044","ppm","41","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/28/2020","AirNow","060731008","1","0.033","ppm","31","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/29/2020","AirNow","060731008","1","0.039","ppm","36","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/30/2020","AirNow","060731008","1","0.031","ppm","29","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/31/2020","AirNow","060731008","1","0.026","ppm","24","Camp Pendleton","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/01/2020","AirNow","060731008","1","0.035","ppm","32","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/02/2020","AirNow","060731008","1","0.04","ppm","37","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/03/2020","AirNow","060731008","1","0.039","ppm","36","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/05/2020","AirNow","060731008","1","0.037","ppm","34","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/06/2020","AirNow","060731008","1","0.048","ppm","44","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/07/2020","AirNow","060731008","1","0.051","ppm","47","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/08/2020","AirNow","060731008","1","0.054","ppm","50","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/09/2020","AirNow","060731008","1","0.045","ppm","42","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/10/2020","AirNow","060731008","1","0.044","ppm","41","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/11/2020","AirNow","060731008","1","0.041","ppm","38","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/12/2020","AirNow","060731008","1","0.039","ppm","36","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/13/2020","AirNow","060731008","1","0.043","ppm","40","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/14/2020","AirNow","060731008","1","0.044","ppm","41","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/15/2020","AirNow","060731008","1","0.054","ppm","50","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/16/2020","AirNow","060731008","1","0.047","ppm","44","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/17/2020","AirNow","060731008","1","0.043","ppm","40","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/20/2020","AirNow","060731008","1","0.039","ppm","36","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/21/2020","AirNow","060731008","1","0.055","ppm","51","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/22/2020","AirNow","060731008","1","0.043","ppm","40","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/23/2020","AirNow","060731008","1","0.044","ppm","41","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/24/2020","AirNow","060731008","1","0.046","ppm","43","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/25/2020","AirNow","060731008","1","0.049","ppm","45","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/26/2020","AirNow","060731008","1","0.044","ppm","41","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/27/2020","AirNow","060731008","1","0.034","ppm","31","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/28/2020","AirNow","060731008","1","0.041","ppm","38","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"02/29/2020","AirNow","060731008","1","0.05","ppm","46","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/01/2020","AirNow","060731008","1","0.047","ppm","44","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/02/2020","AirNow","060731008","1","0.045","ppm","42","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/03/2020","AirNow","060731008","1","0.044","ppm","41","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/04/2020","AirNow","060731008","1","0.038","ppm","35","Camp Pendleton","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/05/2020","AirNow","060731008","1","0.047","ppm","44","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/06/2020","AirNow","060731008","1","0.043","ppm","40","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/07/2020","AirNow","060731008","1","0.042","ppm","39","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/08/2020","AirNow","060731008","1","0.039","ppm","36","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/13/2020","AirNow","060731008","1","0.039","ppm","36","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/18/2020","AirNow","060731008","1","0.044","ppm","41","Camp Pendleton","22","92.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/19/2020","AirNow","060731008","1","0.042","ppm","39","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/20/2020","AirNow","060731008","1","0.041","ppm","38","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/21/2020","AirNow","060731008","1","0.045","ppm","42","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/22/2020","AirNow","060731008","1","0.047","ppm","44","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/23/2020","AirNow","060731008","1","0.042","ppm","39","Camp Pendleton","23","96.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/24/2020","AirNow","060731008","1","0.044","ppm","41","Camp Pendleton","21","88.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/28/2020","AirNow","060731008","1","0.046","ppm","43","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/29/2020","AirNow","060731008","1","0.047","ppm","44","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/30/2020","AirNow","060731008","1","0.045","ppm","42","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"03/31/2020","AirNow","060731008","1","0.034","ppm","31","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
