report_id,date_time,injured,killed
192190,4/10/19 20:12,2,0
192193,4/10/19 20:07,1,0
192136,4/10/19 20:00,0,0
192129,4/10/19 19:42,0,0
192203,4/10/19 19:34,1,0
19200840,4/10/19 18:56,1,0
19200838,4/10/19 17:40,1,0
19200836,4/10/19 17:23,4,0
192159,4/10/19 16:55,1,0
192204,4/10/19 16:41,1,0
19200835,4/10/19 16:31,2,0
192144,4/10/19 16:25,1,0
19200837,4/10/19 15:09,0,0
192153,4/10/19 14:58,0,0
192152,4/10/19 13:00,0,0
192134,4/10/19 11:42,0,0
19200833,4/10/19 11:40,0,0
19200834,4/10/19 11:15,1,0
19200832,4/10/19 10:04,1,0
192178,4/10/19 9:45,0,0
192317,4/10/19 9:19,2,0
192215,4/10/19 7:29,1,0
192140,4/10/19 7:22,2,0
192120,4/10/19 7:00,1,0
19200830,4/10/19 6:52,0,0
19200829,4/10/19 6:35,1,0
19200839,4/10/19 5:15,1,0
192320,4/10/19 3:55,0,0
192111,4/10/19 1:57,0,0
19200828,4/9/19 22:56,1,0
192154,4/9/19 22:30,0,0
19200827,4/9/19 19:26,1,0
19202628,4/9/19 17:53,1,0
19200825,4/9/19 16:48,3,0
192108,4/9/19 16:41,0,0
19200824,4/9/19 16:00,0,0
192132,4/9/19 15:00,0,0
19200823,4/9/19 13:40,0,0
19200822,4/9/19 13:35,3,0
19200819,4/9/19 12:35,2,0
19200818,4/9/19 12:20,2,0
19200820,4/9/19 11:20,2,0
19200817,4/9/19 10:49,0,0
19200815,4/9/19 9:27,1,0
192101,4/9/19 8:00,0,0
192106,4/9/19 7:30,0,0
192118,4/9/19 7:08,1,0
192062,4/9/19 6:35,0,0
192130,4/9/19 6:30,0,0
192400,4/9/19 2:36,1,0
192350,4/9/19 0:01,0,0
19200900,4/9/19 0:00,0,0
192055,4/8/19 23:40,1,0
192126,4/8/19 22:22,1,0
19200814,4/8/19 21:57,2,0
192113,4/8/19 21:06,0,0
192119,4/8/19 21:00,1,0
19200821,4/8/19 21:00,0,0
192124,4/8/19 20:47,1,0
19200813,4/8/19 20:37,2,0
19200810,4/8/19 19:38,1,0
192121,4/8/19 18:34,0,0
192086,4/8/19 18:15,1,0
19200808,4/8/19 17:59,1,0
192461,4/8/19 17:49,0,0
19200809,4/8/19 17:41,1,0
192054,4/8/19 17:25,0,0
19200806,4/8/19 16:40,0,0
192084,4/8/19 16:09,2,0
19200807,4/8/19 16:05,1,0
19200812,4/8/19 16:00,1,0
19200805,4/8/19 16:00,1,0
192138,4/8/19 14:00,0,0
19200802,4/8/19 13:56,3,0
19200801,4/8/19 12:40,1,0
192123,4/8/19 9:07,2,0
192059,4/8/19 8:58,0,0
19200799,4/8/19 8:23,1,0
19200797,4/8/19 7:55,1,0
19200798,4/8/19 7:02,1,0
192090,4/8/19 5:58,1,0
192160,4/8/19 2:18,1,0
19201003,4/8/19 0:00,0,0
19200811,4/8/19 0:00,0,0
192077,4/7/19 23:40,0,0
192072,4/7/19 22:50,1,0
192208,4/7/19 22:30,1,0
192102,4/7/19 21:45,0,0
192057,4/7/19 21:30,0,0
192470,4/7/19 19:35,2,0
192078,4/7/19 19:15,0,0
192364,4/7/19 18:20,1,0
192083,4/7/19 18:20,1,0
192107,4/7/19 18:10,0,0
192211,4/7/19 18:03,3,0
192061,4/7/19 18:00,0,0
19200795,4/7/19 17:45,0,0
19200793,4/7/19 17:43,0,0
19200794,4/7/19 17:43,0,0
192085,4/7/19 17:41,1,0
192041,4/7/19 16:30,1,0
192122,4/7/19 15:45,0,0
19200791,4/7/19 15:40,0,0
19200790,4/7/19 15:16,1,0
192201,4/7/19 15:15,0,0
19200872,4/7/19 12:13,2,0
19200789,4/7/19 12:03,1,0
19200788,4/7/19 11:25,4,0
192037,4/7/19 11:00,1,0
19200787,4/7/19 9:56,0,0
192038,4/7/19 9:10,1,0
19200785,4/7/19 6:50,1,0
192217,4/7/19 6:40,2,0
19200786,4/7/19 6:30,0,0
192058,4/7/19 3:00,0,0
19200783,4/7/19 2:37,0,0
192207,4/7/19 2:10,1,0
192082,4/7/19 1:54,1,0
192022,4/7/19 1:15,0,0
19200780,4/7/19 1:01,1,0
192076,4/7/19 1:00,0,0
192100,4/7/19 0:01,0,0
19200782,4/7/19 0:00,0,0
192066,4/6/19 22:53,0,0
192331,4/6/19 22:40,1,0
192366,4/6/19 22:30,0,0
192063,4/6/19 22:08,0,0
192040,4/6/19 21:52,2,0
192137,4/6/19 21:28,0,0
19200777,4/6/19 20:00,1,0
192264,4/6/19 19:40,1,0
192093,4/6/19 19:24,2,0
192096,4/6/19 19:20,2,0
19200776,4/6/19 18:47,1,0
192044,4/6/19 16:45,0,0
192039,4/6/19 16:20,1,0
192087,4/6/19 15:49,0,0
192171,4/6/19 15:30,0,0
192174,4/6/19 14:40,0,0
192097,4/6/19 13:52,1,0
192028,4/6/19 13:30,0,0
192020,4/6/19 11:48,1,0
19201253,4/6/19 11:00,0,0
192026,4/6/19 10:52,1,0
192034,4/6/19 10:50,1,0
19200774,4/6/19 10:30,1,0
19200775,4/6/19 8:36,1,0
192065,4/6/19 8:35,1,0
192105,4/6/19 8:30,0,0
192079,4/6/19 7:28,0,0
19200773,4/6/19 7:26,1,0
19200772,4/6/19 3:55,0,0
19200778,4/6/19 1:52,1,0
192297,4/6/19 1:50,0,0
19200771,4/6/19 1:33,0,0
192146,4/6/19 0:18,3,0
192089,4/6/19 0:15,0,0
192027,4/6/19 0:01,0,0
19200779,4/6/19 0:00,0,0
19200831,4/6/19 0:00,0,0
19200784,4/5/19 23:41,1,0
192088,4/5/19 20:01,1,0
192032,4/5/19 20:00,1,0
19200769,4/5/19 18:30,0,0
19200767,4/5/19 17:07,1,0
192046,4/5/19 16:51,2,0
19200768,4/5/19 16:27,0,0
192592,4/5/19 15:05,2,0
19200763,4/5/19 14:42,2,0
192094,4/5/19 14:18,0,0
19200804,4/5/19 14:00,0,0
19200765,4/5/19 13:27,1,0
192198,4/5/19 13:16,2,0
192023,4/5/19 13:10,0,0
19011227,4/5/19 12:45,0,0
19200796,4/5/19 12:09,0,0
19200760,4/5/19 11:40,1,0
192213,4/5/19 11:39,3,0
19200758,4/5/19 10:45,0,0
19200759,4/5/19 10:30,0,0
19200757,4/5/19 10:15,1,0
192117,4/5/19 10:12,3,0
19200755,4/5/19 8:56,0,0
192116,4/5/19 8:19,2,0
19200756,4/5/19 8:12,1,0
19200753,4/5/19 7:42,1,0
19200752,4/5/19 7:20,1,0
192181,4/5/19 2:00,0,0
19200762,4/5/19 1:30,0,0
192068,4/5/19 0:07,0,0
192640,4/5/19 0:01,0,0
192186,4/4/19 20:10,0,0
191985,4/4/19 19:56,1,0
191986,4/4/19 19:00,0,0
192033,4/4/19 18:36,5,0
192125,4/4/19 16:36,2,0
192074,4/4/19 16:30,0,0
192019,4/4/19 15:33,1,0
192045,4/4/19 14:40,3,0
192214,4/4/19 11:40,1,0
19200748,4/4/19 11:39,0,0
19200746,4/4/19 9:29,1,0
19200745,4/4/19 8:35,1,0
19200743,4/4/19 7:58,0,0
19200742,4/4/19 6:00,2,0
19200751,4/4/19 5:53,2,0
192014,4/4/19 5:30,0,0
192550,4/4/19 3:55,2,0
192006,4/4/19 1:40,1,0
192008,4/4/19 1:40,0,0
19200740,4/4/19 1:30,0,0
19200741,4/3/19 23:52,0,1
19200749,4/3/19 23:30,0,0
192013,4/3/19 23:00,0,0
192104,4/3/19 20:49,0,0
19200739,4/3/19 19:38,1,0
192080,4/3/19 19:00,0,0
19200738,4/3/19 18:55,1,0
192665,4/3/19 18:15,0,0
192003,4/3/19 17:50,1,0
19200736,4/3/19 17:50,2,0
19200750,4/3/19 17:31,0,0
19200737,4/3/19 17:30,0,0
192015,4/3/19 16:00,0,0
192092,4/3/19 15:53,3,0
192095,4/3/19 15:42,1,0
191990,4/3/19 14:30,0,0
192302,4/3/19 14:25,0,0
192307,4/3/19 13:30,0,0
19200734,4/3/19 13:04,1,0
191997,4/3/19 13:00,0,0
19200733,4/3/19 12:30,0,0
19200761,4/3/19 12:13,0,0
19200732,4/3/19 11:52,1,0
19200731,4/3/19 11:50,2,0
19200024,4/3/19 10:00,0,0
19200725,4/3/19 9:06,1,0
19200729,4/3/19 9:04,1,0
19200726,4/3/19 8:39,1,0
19200724,4/3/19 8:07,3,0
192170,4/3/19 8:00,0,0
192009,4/3/19 7:46,1,0
192073,4/3/19 7:34,1,0
19200722,4/3/19 7:10,1,0
19200721,4/3/19 5:00,1,0
19200754,4/3/19 2:31,0,0
192050,4/3/19 0:30,0,0
192543,4/3/19 0:01,0,0
192091,4/3/19 0:01,1,0
192024,4/3/19 0:01,0,0
192110,4/2/19 22:41,0,0
192053,4/2/19 19:55,0,0
192004,4/2/19 18:45,1,0
19200720,4/2/19 16:59,3,0
19200718,4/2/19 16:45,1,0
19200719,4/2/19 16:37,2,0
191988,4/2/19 16:16,0,0
191980,4/2/19 16:15,1,0
191971,4/2/19 16:05,2,0
191962,4/2/19 16:02,1,0
192145,4/2/19 14:40,1,0
19200764,4/2/19 14:35,0,0
192173,4/2/19 14:30,0,0
192161,4/2/19 14:11,1,0
191953,4/2/19 13:55,0,0
19200716,4/2/19 13:38,0,0
19200723,4/2/19 13:30,1,0
191965,4/2/19 11:29,1,0
191944,4/2/19 11:05,1,0
19200712,4/2/19 10:47,1,0
19200709,4/2/19 9:49,1,0
19200710,4/2/19 9:40,0,0
191999,4/2/19 9:17,0,0
192191,4/2/19 9:00,1,0
19200711,4/2/19 9:00,0,0
19200715,4/2/19 9:00,0,0
19200707,4/2/19 7:25,0,0
19200706,4/2/19 7:00,0,0
191959,4/2/19 6:20,0,0
192255,4/2/19 6:11,2,0
191938,4/2/19 0:59,0,0
192052,4/2/19 0:01,1,0
191996,4/2/19 0:01,0,0
192151,4/2/19 0:01,0,0
19200728,4/2/19 0:00,0,0
19200730,4/2/19 0:00,0,0
191915,4/1/19 21:00,1,0
191966,4/1/19 21:00,1,0
191995,4/1/19 20:00,0,0
191937,4/1/19 18:50,0,0
191914,4/1/19 18:43,1,0
191921,4/1/19 18:35,1,0
191954,4/1/19 17:46,0,0
191917,4/1/19 16:54,1,0
192001,4/1/19 16:30,0,0
192128,4/1/19 16:20,0,0
19200704,4/1/19 16:00,0,0
191979,4/1/19 15:55,1,0
19200703,4/1/19 14:05,0,0
19200705,4/1/19 13:42,0,0
191890,4/1/19 13:17,0,0
191940,4/1/19 11:00,0,0
191896,4/1/19 9:00,0,0
19200702,4/1/19 8:00,0,0
19200701,4/1/19 7:10,1,0
191913,4/1/19 6:30,1,0
191926,4/1/19 5:47,1,0
19200700,4/1/19 1:35,1,0
191945,4/1/19 0:01,0,0
191993,4/1/19 0:01,0,0
183372,4/30/18 23:07,0,0
183373,4/30/18 22:54,0,0
183378,4/30/18 20:45,0,0
183362,4/30/18 20:30,1,0
183537,4/30/18 20:14,1,0
183385,4/30/18 19:26,0,0
183376,4/30/18 18:43,1,0
183586,4/30/18 17:51,2,0
183434,4/30/18 17:30,0,0
183304,4/30/18 17:00,0,0
183418,4/30/18 15:00,0,0
183402,4/30/18 14:51,1,0
183368,4/30/18 14:05,0,0
183403,4/30/18 13:41,2,0
183517,4/30/18 13:23,3,0
183374,4/30/18 11:50,1,0
183400,4/30/18 11:09,1,0
183371,4/30/18 10:00,0,0
183532,4/30/18 10:00,1,0
183421,4/30/18 7:45,1,0
183364,4/30/18 7:00,0,0
183391,4/30/18 6:30,0,0
183363,4/30/18 6:17,0,0
183544,4/30/18 5:26,1,0
183414,4/30/18 0:01,0,0
183923,4/30/18 0:01,0,0
183318,4/29/18 22:40,0,0
183295,4/29/18 21:00,0,0
183457,4/29/18 19:55,2,0
183490,4/29/18 15:17,0,0
183577,4/29/18 15:00,0,0
184263,4/29/18 13:32,0,0
183312,4/29/18 13:07,0,0
183559,4/29/18 12:15,2,0
183299,4/29/18 11:30,0,0
183330,4/29/18 11:23,1,0
183482,4/29/18 9:57,0,0
183331,4/29/18 9:50,1,0
183419,4/29/18 9:00,0,0
183300,4/29/18 4:00,0,0
183315,4/29/18 3:30,0,0
183380,4/29/18 3:24,0,0
183489,4/29/18 2:33,2,0
183476,4/29/18 2:10,0,0
183308,4/29/18 1:52,0,0
183567,4/29/18 0:30,1,0
183313,4/29/18 0:01,0,0
183367,4/29/18 0:01,0,0
192658,4/29/18 0:00,0,0
183370,4/28/18 22:00,0,0
183323,4/28/18 21:54,1,0
183409,4/28/18 21:41,0,0
183366,4/28/18 21:00,0,0
183314,4/28/18 20:30,0,0
183317,4/28/18 20:14,0,0
183329,4/28/18 19:28,2,0
183375,4/28/18 19:02,0,0
183349,4/28/18 19:01,1,0
183662,4/28/18 18:30,0,0
183338,4/28/18 18:06,1,0
183497,4/28/18 17:09,1,0
183359,4/28/18 16:30,0,0
183340,4/28/18 15:46,1,0
183365,4/28/18 15:31,0,0
183303,4/28/18 13:45,0,0
183565,4/28/18 13:35,1,0
183388,4/28/18 12:51,0,0
183358,4/28/18 11:03,0,0
183339,4/28/18 10:00,1,0
183334,4/28/18 10:00,1,0
183307,4/28/18 6:15,0,0
183493,4/28/18 5:08,1,0
183379,4/28/18 3:53,0,0
183320,4/28/18 2:10,0,0
185645,4/28/18 1:25,0,0
183354,4/28/18 0:04,0,0
183744,4/28/18 0:01,0,0
183319,4/27/18 23:50,1,0
183327,4/27/18 23:49,5,0
189037,4/27/18 23:27,1,0
183343,4/27/18 23:17,1,0
183415,4/27/18 23:00,0,1
183760,4/27/18 22:45,3,0
183310,4/27/18 22:15,0,0
183369,4/27/18 22:15,0,0
183345,4/27/18 22:12,1,0
183383,4/27/18 21:44,0,0
183321,4/27/18 20:43,0,0
183465,4/27/18 18:55,0,0
183328,4/27/18 17:45,1,0
183496,4/27/18 16:15,0,0
183398,4/27/18 15:45,1,0
183326,4/27/18 15:08,2,0
183450,4/27/18 10:11,1,0
183347,4/27/18 9:14,2,0
183524,4/27/18 9:00,1,0
183775,4/27/18 8:44,0,0
183444,4/27/18 8:29,0,0
183516,4/27/18 8:00,1,0
183404,4/27/18 7:45,2,0
183542,4/27/18 7:30,1,0
183350,4/27/18 7:09,1,0
183298,4/27/18 4:10,0,0
183281,4/27/18 3:40,0,0
183335,4/27/18 0:10,2,0
183292,4/26/18 22:40,1,0
183332,4/26/18 22:19,1,0
183309,4/26/18 21:58,0,0
183355,4/26/18 20:38,0,0
183301,4/26/18 20:00,0,0
183297,4/26/18 19:46,0,0
183357,4/26/18 19:14,0,0
183356,4/26/18 19:14,0,0
183342,4/26/18 18:45,1,0
183344,4/26/18 18:10,1,0
183336,4/26/18 17:52,1,0
183283,4/26/18 17:50,0,0
183296,4/26/18 17:46,0,0
183446,4/26/18 13:35,0,0
183351,4/26/18 13:22,1,0
183581,4/26/18 13:20,0,0
183341,4/26/18 13:00,2,0
183478,4/26/18 12:00,1,0
183346,4/26/18 9:00,1,0
183287,4/26/18 8:08,0,0
183257,4/26/18 7:50,0,0
183525,4/26/18 6:58,1,0
183348,4/26/18 6:06,1,0
183274,4/25/18 21:25,1,0
183269,4/25/18 20:20,1,0
183266,4/25/18 20:10,1,0
183264,4/25/18 20:02,0,0
183286,4/25/18 20:00,0,0
183291,4/25/18 16:40,1,0
183273,4/25/18 15:27,1,0
184250,4/25/18 15:05,1,0
183268,4/25/18 14:00,2,0
183232,4/25/18 12:45,0,0
183265,4/25/18 11:20,1,0
183311,4/25/18 11:15,0,0
183270,4/25/18 10:10,1,0
183316,4/25/18 9:26,0,0
184011,4/25/18 9:20,0,0
183585,4/25/18 7:42,2,0
183275,4/25/18 0:28,1,0
183276,4/24/18 23:21,1,0
183449,4/24/18 21:34,0,0
183384,4/24/18 20:14,0,0
183262,4/24/18 19:16,0,0
183333,4/24/18 18:53,2,0
183288,4/24/18 18:03,0,0
183248,4/24/18 17:20,1,0
183394,4/24/18 17:15,0,0
183240,4/24/18 17:13,2,0
183452,4/24/18 16:00,2,0
183249,4/24/18 15:54,4,0
183324,4/24/18 15:45,1,0
183227,4/24/18 14:10,0,0
184010,4/24/18 12:30,1,0
183289,4/24/18 12:30,2,0
183261,4/24/18 11:15,0,0
183242,4/24/18 9:19,1,0
183222,4/24/18 9:00,0,0
183325,4/24/18 9:00,1,0
183293,4/24/18 8:24,1,0
183322,4/24/18 5:53,1,0
183188,4/24/18 1:25,0,0
183255,4/24/18 0:01,0,0
183236,4/23/18 23:40,1,0
183208,4/23/18 19:09,1,0
183230,4/23/18 19:00,0,0
183432,4/23/18 18:40,0,0
183189,4/23/18 18:05,0,0
183246,4/23/18 17:21,1,0
183272,4/23/18 17:15,1,0
183207,4/23/18 17:15,1,0
183198,4/23/18 16:46,1,0
183218,4/23/18 16:30,0,0
183239,4/23/18 15:20,3,0
183407,4/23/18 13:56,1,0
183377,4/23/18 13:40,3,0
183464,4/23/18 13:30,1,0
183209,4/23/18 13:30,0,0
183382,4/23/18 12:41,0,0
183229,4/23/18 11:30,0,0
183277,4/23/18 11:09,2,0
183221,4/23/18 11:00,0,0
183152,4/23/18 1:43,1,0
183226,4/23/18 0:01,0,0
183149,4/22/18 21:40,1,0
183228,4/22/18 20:39,0,0
183175,4/22/18 20:28,0,0
183153,4/22/18 20:20,1,0
184342,4/22/18 20:00,0,0
183127,4/22/18 18:45,0,0
183381,4/22/18 18:34,1,0
183128,4/22/18 18:20,0,0
183190,4/22/18 17:37,1,0
183200,4/22/18 15:10,0,0
183148,4/22/18 15:00,1,0
183305,4/22/18 14:52,0,0
183302,4/22/18 13:10,0,0
183217,4/22/18 12:55,0,0
183150,4/22/18 10:53,1,0
183125,4/22/18 5:30,0,0
183201,4/22/18 2:19,1,0
183146,4/22/18 1:54,1,0
183195,4/22/18 1:51,0,0
183223,4/22/18 0:10,0,0
183225,4/22/18 0:01,0,0
183186,4/21/18 23:35,0,0
183154,4/21/18 21:48,1,0
183138,4/21/18 21:30,1,0
183176,4/21/18 20:15,0,0
183193,4/21/18 19:54,0,0
183282,4/21/18 19:00,0,0
183237,4/21/18 18:45,3,0
183158,4/21/18 18:23,1,0
183211,4/21/18 18:13,1,0
183171,4/21/18 18:04,0,0
183412,4/21/18 18:00,0,0
183137,4/21/18 16:05,0,0
183156,4/21/18 15:46,1,0
183118,4/21/18 15:00,0,0
183526,4/21/18 12:43,1,0
183165,4/21/18 12:40,1,0
183247,4/21/18 12:26,2,0
184164,4/21/18 11:30,0,0
183250,4/21/18 10:57,1,0
183259,4/21/18 8:30,0,0
183252,4/21/18 7:40,0,0
183155,4/21/18 5:50,1,0
183129,4/21/18 0:36,0,0
183182,4/21/18 0:01,0,0
183185,4/21/18 0:01,0,0
183168,4/20/18 22:24,3,0
183124,4/20/18 22:20,0,0
183235,4/20/18 20:00,1,0
183173,4/20/18 18:25,0,0
183159,4/20/18 18:05,1,0
183162,4/20/18 16:24,0,0
183213,4/20/18 16:18,1,0
183210,4/20/18 15:08,1,0
183073,4/20/18 14:39,2,0
183197,4/20/18 13:22,0,0
183163,4/20/18 13:20,2,0
183164,4/20/18 13:00,2,0
183136,4/20/18 13:00,0,0
183131,4/20/18 11:40,0,0
183167,4/20/18 11:25,1,0
183169,4/20/18 11:14,1,0
183204,4/20/18 10:41,0,0
183445,4/20/18 9:55,0,0
183187,4/20/18 9:50,0,0
183216,4/20/18 9:40,0,0
183194,4/20/18 9:25,0,0
183267,4/20/18 8:27,1,0
183205,4/20/18 6:15,0,0
183595,4/20/18 5:00,0,0
183126,4/20/18 2:01,0,0
183234,4/20/18 0:01,0,0
183180,4/20/18 0:01,0,0
183120,4/20/18 0:01,0,0
183095,4/19/18 23:20,0,0
183263,4/19/18 23:08,0,0
183144,4/19/18 21:30,1,0
183130,4/19/18 21:00,0,0
183121,4/19/18 20:35,0,0
183174,4/19/18 18:00,0,0
183448,4/19/18 17:38,0,0
183122,4/19/18 17:30,0,0
183099,4/19/18 17:27,0,0
183352,4/19/18 17:01,2,0
183113,4/19/18 16:45,0,0
183110,4/19/18 16:45,0,0
183111,4/19/18 16:28,1,0
183074,4/19/18 15:15,1,0
183109,4/19/18 14:45,2,0
183170,4/19/18 14:44,2,0
183202,4/19/18 14:33,0,0
183145,4/19/18 13:50,0,0
183192,4/19/18 12:36,0,0
183107,4/19/18 12:15,1,0
183116,4/19/18 12:03,1,0
183142,4/19/18 11:41,1,0
183143,4/19/18 11:41,1,0
183166,4/19/18 11:26,1,0
183554,4/19/18 8:56,0,0
183161,4/19/18 8:28,1,0
183408,4/19/18 8:23,1,0
183080,4/19/18 0:23,2,0
183233,4/19/18 0:01,0,0
183178,4/18/18 23:25,0,0
183361,4/18/18 23:15,0,0
183101,4/18/18 21:45,0,0
183114,4/18/18 20:46,1,0
183134,4/18/18 20:40,0,0
183115,4/18/18 20:28,3,0
183091,4/18/18 20:00,0,0
183172,4/18/18 18:40,4,0
183258,4/18/18 18:40,1,0
183062,4/18/18 17:45,0,0
183086,4/18/18 17:44,1,0
183077,4/18/18 17:12,2,0
183081,4/18/18 16:57,1,0
183083,4/18/18 16:39,1,0
183076,4/18/18 16:30,1,0
183068,4/18/18 16:00,0,0
183084,4/18/18 15:20,2,0
183105,4/18/18 15:18,1,0
183063,4/18/18 15:15,0,0
183271,4/18/18 14:45,1,0
183132,4/18/18 14:40,0,0
183075,4/18/18 13:22,1,0
183078,4/18/18 12:57,0,0
183089,4/18/18 12:56,2,0
183203,4/18/18 11:40,0,0
183451,4/18/18 10:57,0,0
183085,4/18/18 8:15,2,0
183447,4/18/18 7:50,0,0
183521,4/18/18 7:00,1,0
184233,4/18/18 5:10,1,0
183056,4/18/18 3:11,0,0
183988,4/18/18 2:40,0,0
183055,4/18/18 1:40,1,0
183066,4/18/18 0:01,0,0
183183,4/18/18 0:01,0,0
183043,4/17/18 21:23,0,0
183096,4/17/18 20:30,0,0
183087,4/17/18 17:30,0,0
183729,4/17/18 17:06,0,1
183052,4/17/18 16:42,0,0
183243,4/17/18 16:41,1,0
183424,4/17/18 16:30,0,0
183054,4/17/18 16:29,3,0
183241,4/17/18 15:29,1,0
183058,4/17/18 14:33,1,0
183044,4/17/18 14:20,0,0
183220,4/17/18 14:10,1,0
183117,4/17/18 14:08,0,0
183212,4/17/18 13:41,2,0
183196,4/17/18 11:12,0,0
183123,4/17/18 10:30,0,0
182941,4/17/18 10:15,0,0
183065,4/17/18 10:05,0,0
183057,4/17/18 9:35,1,0
183049,4/17/18 8:41,0,0
183425,4/17/18 7:40,1,0
183119,4/17/18 7:15,0,0
183048,4/17/18 6:45,0,0
183199,4/17/18 2:35,0,0
183025,4/17/18 2:13,1,0
183098,4/17/18 0:01,0,0
183181,4/17/18 0:01,0,0
83032,4/16/18 23:43,1,0
183032,4/16/18 23:43,1,0
183022,4/16/18 21:30,1,0
183069,4/16/18 18:30,1,0
183000,4/16/18 17:55,0,0
183030,4/16/18 17:22,1,0
183206,4/16/18 17:11,1,0
183026,4/16/18 17:00,1,0
183023,4/16/18 16:22,1,0
183112,4/16/18 16:05,1,0
183135,4/16/18 16:00,0,0
183031,4/16/18 15:53,1,0
183007,4/16/18 15:48,0,0
183157,4/16/18 15:24,1,0
183045,4/16/18 14:54,0,0
18304,4/16/18 14:54,0,0
183003,4/16/18 13:00,0,0
183028,4/16/18 12:45,1,0
183008,4/16/18 12:35,0,0
183219,4/16/18 12:00,0,0
182911,4/16/18 11:55,0,0
183034,4/16/18 11:28,1,0
183428,4/16/18 11:17,1,0
183029,4/16/18 9:58,1,0
183014,4/16/18 7:59,1,0
183016,4/16/18 7:50,1,0
183067,4/16/18 0:01,0,0
182989,4/15/18 23:30,0,0
183290,4/15/18 23:06,0,0
183041,4/15/18 22:21,1,0
183215,4/15/18 21:01,2,0
183160,4/15/18 21:01,1,0
183064,4/15/18 18:00,0,0
182981,4/15/18 16:29,0,0
182990,4/15/18 14:28,0,0
182987,4/15/18 14:26,1,0
182995,4/15/18 13:50,0,0
183042,4/15/18 12:05,1,0
182955,4/15/18 9:17,0,0
182959,4/15/18 9:00,0,0
182944,4/15/18 8:24,0,0
182980,4/15/18 2:45,1,0
182954,4/15/18 2:05,0,0
182965,4/15/18 0:45,1,0
183015,4/15/18 0:05,0,0
182996,4/15/18 0:01,0,0
183389,4/15/18 0:01,0,0
183005,4/15/18 0:01,0,0
183094,4/15/18 0:01,0,0
182951,4/15/18 0:01,0,0
182943,4/14/18 23:30,0,0
182992,4/14/18 22:25,0,0
183337,4/14/18 22:04,0,0
183004,4/14/18 21:42,0,0
183244,4/14/18 20:55,0,0
183254,4/14/18 20:00,0,0
183179,4/14/18 19:38,0,0
183214,4/14/18 19:05,1,0
182997,4/14/18 18:00,1,0
183011,4/14/18 17:05,2,0
182952,4/14/18 16:50,0,0
182949,4/14/18 16:50,0,0
182978,4/14/18 16:33,1,0
183245,4/14/18 15:50,3,0
183133,4/14/18 15:48,0,0
183046,4/14/18 15:20,0,0
182970,4/14/18 15:03,1,0
186767,4/14/18 15:00,0,0
182971,4/14/18 14:14,1,0
182976,4/14/18 13:25,0,1
183088,4/14/18 13:20,1,0
183051,4/14/18 8:44,0,0
186683,4/14/18 8:40,0,0
183035,4/14/18 3:18,1,0
182948,4/14/18 1:54,0,0
182968,4/14/18 1:48,0,0
182950,4/14/18 0:01,0,0
183002,4/14/18 0:00,0,0
182942,4/13/18 23:15,0,0
182967,4/13/18 22:04,1,0
182963,4/13/18 20:10,1,0
182960,4/13/18 19:45,0,0
182985,4/13/18 19:43,2,0
183224,4/13/18 19:05,0,0
182956,4/13/18 18:30,0,0
182975,4/13/18 18:30,1,0
183097,4/13/18 18:25,0,0
183027,4/13/18 17:45,0,0
183033,4/13/18 17:28,1,0
183037,4/13/18 16:18,1,0
183104,4/13/18 15:45,1,0
182953,4/13/18 15:30,0,0
182969,4/13/18 13:50,1,0
182974,4/13/18 12:28,1,0
184154,4/13/18 11:43,1,0
186145,4/13/18 10:15,0,0
182983,4/13/18 9:40,1,0
183024,4/13/18 8:15,1,0
182982,4/13/18 7:50,2,0
183238,4/13/18 7:01,0,0
183021,4/13/18 6:21,0,0
183108,4/13/18 6:00,1,0
19200870,4/13/18 1:30,0,0
182935,4/13/18 1:27,0,0
182931,4/13/18 0:20,0,0
183750,4/13/18 0:01,0,0
182962,4/13/18 0:00,0,0
182966,4/12/18 23:06,1,0
183012,4/12/18 19:44,1,0
182917,4/12/18 18:00,0,0
182918,4/12/18 17:05,2,0
182988,4/12/18 16:45,0,0
182928,4/12/18 16:34,0,0
183103,4/12/18 15:38,0,0
182912,4/12/18 15:20,0,0
182936,4/12/18 14:51,1,0
183837,4/12/18 14:46,1,0
183102,4/12/18 13:45,3,0
182940,4/12/18 13:30,1,0
182945,4/12/18 13:00,0,0
183284,4/12/18 12:55,0,0
182984,4/12/18 12:10,1,0
182938,4/12/18 11:36,1,0
182998,4/12/18 11:00,0,0
183038,4/12/18 9:45,1,0
182999,4/12/18 8:45,0,0
183092,4/12/18 0:01,0,0
182914,4/12/18 0:01,0,0
182898,4/11/18 23:50,1,0
183285,4/11/18 23:00,0,0
183279,4/11/18 22:15,0,0
182930,4/11/18 21:41,0,0
183040,4/11/18 19:31,1,0
182977,4/11/18 19:16,1,0
182902,4/11/18 18:43,1,0
182958,4/11/18 18:00,0,0
182946,4/11/18 17:45,0,0
182939,4/11/18 17:43,1,0
182904,4/11/18 14:46,1,0
182890,4/11/18 14:44,0,0
183006,4/11/18 13:56,0,0
182973,4/11/18 13:35,1,0
182934,4/11/18 13:14,1,0
182903,4/11/18 12:39,1,0
182926,4/11/18 12:25,0,0
183060,4/11/18 12:05,0,0
182901,4/11/18 10:08,2,0
183151,4/11/18 8:47,1,0
182919,4/11/18 8:10,0,0
182889,4/11/18 3:06,0,0
